# creator_id: h2
# curie_map:
#   ICD10CM: 'ICD10CM:'
#   IMDRF: IMDRF
#   NCI: http://purl.obolibrary.org/obo/NCIT_
#   UBERON: http://purl.obolibrary.org/obo/UBERON_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2022-02-23'
# mapping_set_id: http://w3id.org/mapping_commons/disease-mappings/mondo-icd10
# mapping_tool: https://github.com/mapping-commons/sssom-py
subject_id	predicate_id	object_id	match_type	subject_label	subject_category	predicate_label	predicate_modifier	object_label	object_category	author_id	author_label	reviewer_id	reviewer_label	creator_id	creator_label	license	subject_source	subject_source_version	object_source	object_source_version	mapping_provider	mapping_cardinality	mapping_tool	mapping_tool_version	mapping_date	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	match_term_type	semantic_similarity_score	semantic_similarity_measure	see_also	other	comment
NCI:C3284	oboInOwl:hasDbXref	IMDRF:E2328	Unspecified	Obstruction																																	
NCI:C3262	oboInOwl:hasDbXref	IMDRF:E18	Unspecified	Neoplasm																																	
NCI:C3258	oboInOwl:hasDbXref	IMDRF:E1020	Unspecified	Nausea																																	
NCI:C3245	oboInOwl:hasDbXref	IMDRF:E1902	Unspecified	Fungal Infection																																	
NCI:C3208	oboInOwl:hasDbXref	IMDRF:E180104	Unspecified	Lymphoma																																	
NCI:C3390	oboInOwl:hasDbXref	IMDRF:E0133	Unspecified	Cerebrovascular Accident																																	
NCI:C3388	oboInOwl:hasDbXref	IMDRF:E1030	Unspecified	Gastric Ulcer																																	
NCI:C3371	oboInOwl:hasDbXref	IMDRF:E1717	Unspecified	Skin Disorder																																	
NCI:C3376	oboInOwl:hasDbXref	IMDRF:E0130	Unspecified	Sleep Disorder																																	
NCI:C3364	oboInOwl:hasDbXref	IMDRF:E0306	Unspecified	Septicemia																																	
NCI:C3365	oboInOwl:hasDbXref	IMDRF:E1903	Unspecified	Sexually Transmitted Disorder																																	
NCI:C3353	oboInOwl:hasDbXref	IMDRF:E0701	Unspecified	Acute Respiratory Distress Syndrome																																	
NCI:C3344	oboInOwl:hasDbXref	IMDRF:E1708	Unspecified	Pruritus																																	
NCI:C3347	oboInOwl:hasDbXref	IMDRF:E1413	Unspecified	Sexual Dysfunction																																	
NCI:C3348	oboInOwl:hasDbXref	IMDRF:E071101	Unspecified	Pulmonary Emphysema																																	
NCI:C3349	oboInOwl:hasDbXref	IMDRF:E172005	Unspecified	Radiation-Induced Dermatitis																																	
NCI:C3331	oboInOwl:hasDbXref	IMDRF:E0731	Unspecified	Pleural Effusion																																	
NCI:C3333	oboInOwl:hasDbXref	IMDRF:E0733	Unspecified	Pneumonia																																	
NCI:C3327	oboInOwl:hasDbXref	IMDRF:E1716	Unspecified	Skin Discoloration																																	
NCI:C3310	oboInOwl:hasDbXref	IMDRF:E012202	Unspecified	Paralysis																																	
NCI:C3319	oboInOwl:hasDbXref	IMDRF:E0619	Unspecified	Pericardial Effusion																																	
NCI:C3303	oboInOwl:hasDbXref	IMDRF:E2330	Unspecified	Pain																																	
NCI:C3306	oboInOwl:hasDbXref	IMDRF:E1021	Unspecified	Pancreatitis																																	
NCI:C159203	oboInOwl:hasDbXref	UBERON:0007795	Unspecified	Ascites Fluid Sample																																	
NCI:C45372	oboInOwl:hasDbXref	IMDRF:E0818	Unspecified	Eye Infection																																	
NCI:C70849	oboInOwl:hasDbXref	IMDRF:G04033	Unspecified	Cone																																	
NCI:C79146	oboInOwl:hasDbXref	IMDRF:A2203	Unspecified	Device Difficult to Maintain																																	
NCI:C79147	oboInOwl:hasDbXref	IMDRF:A230501	Unspecified	Misassembled by Users																																	
NCI:C78372	oboInOwl:hasDbXref	IMDRF:E1017	Unspecified	Intra-Abdominal Hemorrhage																																	
NCI:C78497	oboInOwl:hasDbXref	IMDRF:E232402	Unspecified	Urinary Incontinence																																	
NCI:C78498	oboInOwl:hasDbXref	IMDRF:E232401	Unspecified	Fecal Incontinence																																	
NCI:C78161	oboInOwl:hasDbXref	IMDRF:E1001	Unspecified	Abdominal Distension																																	
NCI:C78223	oboInOwl:hasDbXref	IMDRF:E1402	Unspecified	Breast Pain																																	
NCI:C78224	oboInOwl:hasDbXref	IMDRF:E0707	Unspecified	Bronchial Hemorrhage																																	
NCI:C78294	oboInOwl:hasDbXref	IMDRF:E1406	Unspecified	Fallopian Tube Perforation																																	
NCI:C78287	oboInOwl:hasDbXref	IMDRF:E0820	Unspecified	Eye Pain																																	
NCI:C78262	oboInOwl:hasDbXref	IMDRF:E233801	Unspecified	Edema Limbs																																	
NCI:C64243	oboInOwl:hasDbXref	IMDRF:A141103	Unspecified	No Pressure																																	
NCI:C64193	oboInOwl:hasDbXref	UBERON:0001464	Unspecified	Hip																																	
NCI:C64328	oboInOwl:hasDbXref	IMDRF:A050704	Unspecified	Failure to Form Staple																																	
NCI:C64335	oboInOwl:hasDbXref	IMDRF:A070502	Unspecified	Battery Problem: Low Impedence																																	
NCI:C64336	oboInOwl:hasDbXref	IMDRF:A070501	Unspecified	Battery Problem: High Impedence																																	
NCI:C64339	oboInOwl:hasDbXref	IMDRF:A2202	Unspecified	Difficult to Program or Calibrate																																	
NCI:C64343	oboInOwl:hasDbXref	IMDRF:A27	Unspecified	Appropriate Term/Code Not Available Problem Code																																	
NCI:C64348	oboInOwl:hasDbXref	IMDRF:A1105	Unspecified	Computer System Security Problem																																	
NCI:C64349	oboInOwl:hasDbXref	IMDRF:A1101	Unspecified	Application Network Problem																																	
NCI:C78657	oboInOwl:hasDbXref	IMDRF:E1634	Unspecified	Unequal Limb Length																																	
NCI:C78583	oboInOwl:hasDbXref	IMDRF:E1026	Unspecified	Rectal Anastomotic Leakage																																	
NCI:C78718	oboInOwl:hasDbXref	IMDRF:E0751	Unspecified	Wheezing																																	
NCI:C39688	oboInOwl:hasDbXref	IMDRF:E1710	Unspecified	Localized Skin Lesion																																	
NCI:C50001	oboInOwl:hasDbXref	IMDRF:G0201401	Unspecified	Indicator Device																																	
NCI:C50003	oboInOwl:hasDbXref	IMDRF:G0201203	Unspecified	Inductor Device																																	
NCI:C50004	oboInOwl:hasDbXref	IMDRF:G04075	Unspecified	Insulation Device																																	
NCI:C50039	oboInOwl:hasDbXref	IMDRF:G04084	Unspecified	Magazine Device																																	
NCI:C50040	oboInOwl:hasDbXref	IMDRF:G02023	Unspecified	Magnet Device																																	
NCI:C50044	oboInOwl:hasDbXref	IMDRF:G04085	Unspecified	Manifold Device																																	
NCI:C50046	oboInOwl:hasDbXref	IMDRF:G04088	Unspecified	Membrane Device																																	
NCI:C50047	oboInOwl:hasDbXref	IMDRF:G0200702	Unspecified	Memory Device																																	
NCI:C50052	oboInOwl:hasDbXref	IMDRF:G03007	Unspecified	Gauge or Meter Device																																	
NCI:C50010	oboInOwl:hasDbXref	IMDRF:G02022	Unspecified	Inverter Device																																	
NCI:C50011	oboInOwl:hasDbXref	IMDRF:G04076	Unspecified	Isolator Device																																	
NCI:C50013	oboInOwl:hasDbXref	IMDRF:G04078	Unspecified	Joint Device																																	
NCI:C50015	oboInOwl:hasDbXref	IMDRF:G0204001	Unspecified	Joystick Device																																	
NCI:C50018	oboInOwl:hasDbXref	IMDRF:G0204002	Unspecified	Keyboard Device																																	
NCI:C50022	oboInOwl:hasDbXref	IMDRF:G04079	Unspecified	Knob Device																																	
NCI:C50023	oboInOwl:hasDbXref	IMDRF:G04080	Unspecified	Label Device																																	
NCI:C50026	oboInOwl:hasDbXref	IMDRF:G05004	Unspecified	Laser Device																																	
NCI:C50027	oboInOwl:hasDbXref	IMDRF:G02015	Unspecified	Electrical Lead Device																																	
NCI:C50028	oboInOwl:hasDbXref	IMDRF:G0202501	Unspecified	Lead Conductor Device																																	
NCI:C50030	oboInOwl:hasDbXref	IMDRF:G05006	Unspecified	Lens Device																																	
NCI:C50077	oboInOwl:hasDbXref	IMDRF:G04090	Unspecified	Motor Device																																	
NCI:C50079	oboInOwl:hasDbXref	IMDRF:G04091	Unspecified	Mount Device																																	
NCI:C50081	oboInOwl:hasDbXref	IMDRF:G0200703	Unspecified	Network Device																																	
NCI:C50084	oboInOwl:hasDbXref	IMDRF:G0405208	Unspecified	Nut Device																																	
NCI:C50088	oboInOwl:hasDbXref	IMDRF:G02024	Unspecified	Oscillator Device																																	
NCI:C50094	oboInOwl:hasDbXref	IMDRF:G0300101	Unspecified	Oxygen Analyzer Device																																	
NCI:C50095	oboInOwl:hasDbXref	IMDRF:G04095	Unspecified	Pad Device																																	
NCI:C50096	oboInOwl:hasDbXref	IMDRF:G04096	Unspecified	Panel Device																																	
NCI:C50054	oboInOwl:hasDbXref	IMDRF:G0300701	Unspecified	Flowmeter Device																																	
NCI:C50059	oboInOwl:hasDbXref	IMDRF:G0300703	Unspecified	Thermometer Device																																	
NCI:C50068	oboInOwl:hasDbXref	IMDRF:G0204003	Unspecified	Microphone Device																																	
NCI:C50070	oboInOwl:hasDbXref	IMDRF:G05008	Unspecified	Mirror Device																																	
NCI:C39618	oboInOwl:hasDbXref	IMDRF:E1722	Unspecified	Subcutaneous Nodule																																	
NCI:C39611	oboInOwl:hasDbXref	IMDRF:E1006	Unspecified	Intestinal Perforation																																	
NCI:C50112	oboInOwl:hasDbXref	IMDRF:G04100	Unspecified	Post Device																																	
NCI:C50115	oboInOwl:hasDbXref	IMDRF:G02027	Unspecified	Power Supply Device																																	
NCI:C50120	oboInOwl:hasDbXref	IMDRF:G02029	Unspecified	Printer Device																																	
NCI:C50121	oboInOwl:hasDbXref	IMDRF:G04102	Unspecified	Probe Device																																	
NCI:C50122	oboInOwl:hasDbXref	IMDRF:G04103	Unspecified	Processor Device																																	
NCI:C50123	oboInOwl:hasDbXref	IMDRF:G02010	Unspecified	Programmer Device																																	
NCI:C50124	oboInOwl:hasDbXref	IMDRF:G0405210	Unspecified	Prong Device																																	
NCI:C50126	oboInOwl:hasDbXref	IMDRF:G04104	Unspecified	Pulley Device																																	
NCI:C50128	oboInOwl:hasDbXref	IMDRF:G04105	Unspecified	Pump Device																																	
NCI:C50129	oboInOwl:hasDbXref	IMDRF:G04036	Unspecified	Compressor Air Pump Device																																	
NCI:C50130	oboInOwl:hasDbXref	IMDRF:G04108	Unspecified	Rail Device																																	
NCI:C50101	oboInOwl:hasDbXref	IMDRF:G0405209	Unspecified	Pin Device																																	
NCI:C50106	oboInOwl:hasDbXref	IMDRF:G04097	Unspecified	Plate Device																																	
NCI:C50108	oboInOwl:hasDbXref	IMDRF:G04098	Unspecified	Plug Device																																	
NCI:C50109	oboInOwl:hasDbXref	IMDRF:G03010	Unspecified	Pointer Device																																	
NCI:C50153	oboInOwl:hasDbXref	IMDRF:G04112	Unspecified	Rod Device																																	
NCI:C50154	oboInOwl:hasDbXref	IMDRF:G06006	Unspecified	Safety Interlock Device																																	
NCI:C50156	oboInOwl:hasDbXref	IMDRF:G03011	Unspecified	Scale Device																																	
NCI:C50158	oboInOwl:hasDbXref	IMDRF:G02032	Unspecified	Scanner Device																																	
NCI:C50160	oboInOwl:hasDbXref	IMDRF:G0201402	Unspecified	Screen Device																																	
NCI:C50161	oboInOwl:hasDbXref	IMDRF:G0405213	Unspecified	Screw Device																																	
NCI:C50163	oboInOwl:hasDbXref	IMDRF:G04113	Unspecified	Seal Device																																	
NCI:C50166	oboInOwl:hasDbXref	IMDRF:G03012	Unspecified	Sensor Device																																	
NCI:C50167	oboInOwl:hasDbXref	IMDRF:G0301204	Unspecified	Pressure Sensor Device																																	
NCI:C50168	oboInOwl:hasDbXref	IMDRF:G0301202	Unspecified	Oxygen Sensor Device																																	
NCI:C50171	oboInOwl:hasDbXref	IMDRF:G06005	Unspecified	Shield Device																																	
NCI:C50132	oboInOwl:hasDbXref	IMDRF:G02011	Unspecified	Reader Device																																	
NCI:C50133	oboInOwl:hasDbXref	IMDRF:G02030	Unspecified	Receiver Device																																	
NCI:C50137	oboInOwl:hasDbXref	IMDRF:G04109	Unspecified	Regulator Device																																	
NCI:C50138	oboInOwl:hasDbXref	IMDRF:G0203402	Unspecified	Relay Device																																	
NCI:C50140	oboInOwl:hasDbXref	IMDRF:G04110	Unspecified	Reservoir Device																																	
NCI:C50141	oboInOwl:hasDbXref	IMDRF:G0201204	Unspecified	Resistor Device																																	
NCI:C50144	oboInOwl:hasDbXref	IMDRF:G0405211	Unspecified	Retainer Device																																	
NCI:C50148	oboInOwl:hasDbXref	IMDRF:G04111	Unspecified	Ring Device																																	
NCI:C50151	oboInOwl:hasDbXref	IMDRF:G0405212	Unspecified	Rivet Device																																	
NCI:C50199	oboInOwl:hasDbXref	IMDRF:G02034	Unspecified	Switch Device																																	
NCI:C50175	oboInOwl:hasDbXref	IMDRF:G04142	Unspecified	Shutter Device																																	
NCI:C50178	oboInOwl:hasDbXref	IMDRF:G04116	Unspecified	Slide Device																																	
NCI:C50180	oboInOwl:hasDbXref	IMDRF:G04117	Unspecified	Socket Device																																	
NCI:C50181	oboInOwl:hasDbXref	IMDRF:G0201205	Unspecified	Solenoid Device																																	
NCI:C50182	oboInOwl:hasDbXref	IMDRF:G04118	Unspecified	Spacer Device																																	
NCI:C50184	oboInOwl:hasDbXref	IMDRF:G02033	Unspecified	Speaker Device																																	
NCI:C50187	oboInOwl:hasDbXref	IMDRF:G04119	Unspecified	Spring Device																																	
NCI:C50189	oboInOwl:hasDbXref	IMDRF:G04120	Unspecified	Stand Device																																	
NCI:C50190	oboInOwl:hasDbXref	IMDRF:G04122	Unspecified	Stent Device																																	
NCI:C50192	oboInOwl:hasDbXref	IMDRF:G04123	Unspecified	Stopcock Device																																	
NCI:C50193	oboInOwl:hasDbXref	IMDRF:G04125	Unspecified	Strain Relief Device																																	
NCI:C50195	oboInOwl:hasDbXref	IMDRF:G04126	Unspecified	Stylet Device																																	
NCI:C39594	oboInOwl:hasDbXref	IMDRF:E1714	Unspecified	Skin Rash																																	
NCI:C50472	oboInOwl:hasDbXref	IMDRF:E2001	Unspecified	Bone Shedding Debris																																	
NCI:C50473	oboInOwl:hasDbXref	IMDRF:E1005	Unspecified	Bowel Burn																																	
NCI:C50474	oboInOwl:hasDbXref	IMDRF:E0715	Unspecified	Bradypnea																																	
NCI:C50476	oboInOwl:hasDbXref	IMDRF:E1705	Unspecified	Burning Sensation																																	
NCI:C50478	oboInOwl:hasDbXref	IMDRF:E2303	Unspecified	Capsular Contracture																																	
NCI:C50479	oboInOwl:hasDbXref	IMDRF:E0602	Unspecified	Cardiac Arrest																																	
NCI:C50480	oboInOwl:hasDbXref	IMDRF:E0603	Unspecified	Cardiac Enzyme Elevation																																	
NCI:C50481	oboInOwl:hasDbXref	IMDRF:E0605	Unspecified	Cardiac Tamponade																																	
NCI:C50482	oboInOwl:hasDbXref	IMDRF:E233601	Unspecified	Cardiogenic Shock																																	
NCI:C50484	oboInOwl:hasDbXref	IMDRF:E1503	Unspecified	Cephalohematoma																																	
NCI:C50487	oboInOwl:hasDbXref	IMDRF:E0106	Unspecified	Cerebrospinal Fluid Leakage																																	
NCI:C50488	oboInOwl:hasDbXref	IMDRF:E1404	Unspecified	Cervical Change																																	
NCI:C50489	oboInOwl:hasDbXref	IMDRF:E0202	Unspecified	Change in Emotional State																																	
NCI:C50490	oboInOwl:hasDbXref	IMDRF:E0803	Unspecified	Chemosis																																	
NCI:C50492	oboInOwl:hasDbXref	IMDRF:E1607	Unspecified	Chewing Difficulty																																	
NCI:C50493	oboInOwl:hasDbXref	IMDRF:E1518	Unspecified	Child Intoxication With Breast Implant Material Ingredients																																	
NCI:C50450	oboInOwl:hasDbXref	IMDRF:E082901	Unspecified	Acanthamoeba Keratitis																																	
NCI:C50451	oboInOwl:hasDbXref	IMDRF:E1003	Unspecified	Achalasia																																	
NCI:C50452	oboInOwl:hasDbXref	IMDRF:E0901	Unspecified	Acoustic Shock																																	
NCI:C50453	oboInOwl:hasDbXref	IMDRF:E0902	Unspecified	Acoustic Trauma																																	
NCI:C50455	oboInOwl:hasDbXref	IMDRF:E050301	Unspecified	Air Embolism																																	
NCI:C50456	oboInOwl:hasDbXref	IMDRF:E0702	Unspecified	Airway Obstruction																																	
NCI:C50457	oboInOwl:hasDbXref	IMDRF:E0107	Unspecified	Alteration Of Cognitive Function																																	
NCI:C50458	oboInOwl:hasDbXref	IMDRF:E2302	Unspecified	Ambulation Difficulty																																	
NCI:C50459	oboInOwl:hasDbXref	IMDRF:E1502	Unspecified	Amnionitis																																	
NCI:C50460	oboInOwl:hasDbXref	IMDRF:E040201	Unspecified	Anaphylactic Shock																																	
NCI:C50462	oboInOwl:hasDbXref	IMDRF:E062201	Unspecified	Aortic Valve Stenosis																																	
NCI:C50464	oboInOwl:hasDbXref	IMDRF:E1601	Unspecified	Arthralgia																																	
NCI:C50466	oboInOwl:hasDbXref	IMDRF:E060102	Unspecified	Atrial Fibrillation																																	
NCI:C50469	oboInOwl:hasDbXref	IMDRF:E0840	Unspecified	Vitreous Hemorrhage																																	
NCI:C50494	oboInOwl:hasDbXref	IMDRF:E0710	Unspecified	Choking																																	
NCI:C50496	oboInOwl:hasDbXref	IMDRF:E010901	Unspecified	Clonic Convulsion																																	
NCI:C50403	oboInOwl:hasDbXref	IMDRF:E2310	Unspecified	Diaphoretic																																	
NCI:C50430	oboInOwl:hasDbXref	IMDRF:E0750	Unspecified	Ventilator-Dependent																																	
NCI:C50432	oboInOwl:hasDbXref	IMDRF:F13	Unspecified	Misdiagnosis																																	
