# curie_map:
#   HP: http://purl.obolibrary.org/obo/HP_
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   oboInOwl: http://www.geneontology.org/formats/oboInOwl#
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: http://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_date: '2024-11-20'
# mapping_set_id: http://purl.obolibrary.org/obo/mondo/mappings/mondo_hp_lexical.sssom.tsv
# object_source: http://purl.obolibrary.org/obo/hp.owl
# subject_source: http://purl.obolibrary.org/obo/mondo.owl
# mapping_provider: https://monarchinitiative.org/
subject_id	subject_label	object_id	object_label	mapping_justification	predicate_id	comment
MONDO:0001336	familial hyperlipidemia	HP:0003077	Hyperlipidemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001336	familial hyperlipidemia	HP:0010980	Hyperlipoproteinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001339	portal vein thrombosis	HP:0030242	Portal vein thrombosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001341	selective IgA deficiency disease	HP:0002720	Decreased circulating IgA level	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001342	dysgammaglobulinemia	HP:0002961	Dysgammaglobulinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001343	impaired renal function disease	HP:0000112	Nephropathy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001356	iron deficiency anemia	HP:0001891	Iron deficiency anemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001357	hypochromic anemia	HP:0001931	Hypochromic anemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001358	bronchial disorder	HP:4000007	Bronchoconstriction	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001370	pericardial effusion	HP:0001698	Pericardial effusion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001384	myopia	HP:0000545	Myopia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001385	cortical blindness	HP:0100704	Cerebral visual impairment	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001397	mononeuropathy	HP:0009831	Mononeuropathy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001402	vaginal cancer	HP:0100650	Vaginal neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001406	peripheral nervous system neoplasm	HP:0100007	Neoplasm of the peripheral nervous system	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001407	tracheal cancer	HP:0100551	Neoplasm of the trachea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001409	esophagitis	HP:0100633	Esophagitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001414	osteopoikilosis	HP:0010739	Osteopoikilosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001415	atrophy of testis	HP:0000029	Testicular atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001422	primary aldosteronism	HP:0011736	Primary hyperaldosteronism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001437	pulmonary alveolar proteinosis	HP:0006517	Intraalveolar phospholipid accumulation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001441	pica disease	HP:0011856	Pica	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001443	tympanosclerosis	HP:0020123	Tympanosclerosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001447	detrusor sphincter dyssynergia	HP:0025488	Detrusor sphincter dyssynergia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001451	peripheral retinal degeneration	HP:0007769	Peripheral retinal degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001455	retinal lattice degeneration	HP:0007992	Lattice retinal degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001466	punctate epithelial keratoconjunctivitis	HP:0011859	Punctate keratitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001470	anal margin squamous cell carcinoma	HP:0030442	Anal margin squamous cell carcinoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001475	neutropenia	HP:0001875	Neutropenia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001476	coloboma	HP:0000589	Coloboma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001478	anisometropia	HP:0012803	Anisometropia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001490	corneal granular dystrophy	HP:0007802	Granular corneal dystrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001493	chronic pulmonary heart disease	HP:0001648	Cor pulmonale	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001498	varicocele	HP:0012871	Varicocele	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001514	prolapse of urethra	HP:0100821	Urethrocele	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001515	corneal degeneration	HP:0007705	Corneal degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001516	spinal muscular atrophy	HP:0007269	Spinal muscular atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001519	entropion	HP:0000621	Entropion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001520	kleptomania	HP:5200337	Compulsive stealing	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001522	pyromania	HP:5200338	Excessive fire setting	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001529	pancytopenia	HP:0001876	Pancytopenia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001531	blood coagulation disease	HP:0001928	Abnormality of coagulation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001531	blood coagulation disease	HP:0003256	Abnormality of the coagulation cascade	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001539	retinal perforation	HP:0011530	Retinal hole	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001539	retinal perforation	HP:0011958	Retinal perforation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001549	hemolytic-uremic syndrome	HP:0005575	Hemolytic-uremic syndrome	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001552	dyscalculia	HP:0002442	Dyscalculia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001556	urethral obstruction	HP:0000796	Urethral obstruction	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001560	hypertrophic pyloric stenosis	HP:0002021	Pyloric stenosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001561	pyloric stenosis	HP:0002021	Pyloric stenosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001566	hypercalcemia disease	HP:0003072	Hypercalcemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001567	nephrocalcinosis	HP:0000121	Nephrocalcinosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001569	acoustic neuroma	HP:0009588	Vestibular schwannoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001571	gynecomastia disorder	HP:0000771	Gynecomastia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001572	leiomyoma	HP:0000131	Uterine leiomyoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001572	leiomyoma	HP:0007437	Multiple cutaneous leiomyomas	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001572	leiomyoma	HP:0007620	Cutaneous leiomyoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001576	telangiectasis	HP:0001009	Telangiectasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001582	cicatricial ectropion	HP:0025608	Cicatricial ectropion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001590	quadriplegia	HP:0002445	Tetraplegia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001591	senile entropion	HP:0031736	Involutional entropion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001595	choreatic disease	HP:0002072	Chorea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001600	mucocele of salivary gland	HP:0030706	Ranula	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001603	paralytic lagophthalmos	HP:0030003	Paralytic lagophthalmos	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001604	lagophthalmos	HP:0030001	Lagophthalmos	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001609	agranulocytosis	HP:0001913	Granulocytopenia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001609	agranulocytosis	HP:0012234	Agranulocytosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001612	carotid stenosis	HP:0100546	Carotid artery stenosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001617	transient global amnesia	HP:0010534	Transient global amnesia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001623	cicatricial lagophthalmos	HP:0030004	Cicatricial lagophthalmos	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001627	dementia	HP:0000726	Dementia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001628	tinea unguium	HP:0012203	Onychomycosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001630	branch retinal artery occlusion	HP:0020161	Branch retinal artery occlusion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001633	central retinal artery occlusion	HP:0025342	Central retinal artery occlusion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001636	mechanical entropion	HP:0031738	Mechanical entropion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001637	cicatricial entropion	HP:0031737	Cicatricial entropion	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001642	hordeolum externum	HP:0010607	Hordeolum externum	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001645	crescentic glomerulonephritis	HP:0008653	Crescentic glomerulonephritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001648	esophageal candidiasis	HP:0033351	Candida esophagitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001657	brain cancer	HP:0030692	Brain neoplasm	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001658	nontoxic goiter	HP:0009798	Euthyroid goiter	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001673	diarrheal disease	HP:0002014	Diarrhea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001684	exocrine pancreatic insufficiency	HP:0001738	Exocrine pancreatic insufficiency	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001698	tinea profunda	HP:0032517	Majocchi's granuloma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001700	megaloblastic anemia	HP:0001889	Megaloblastic anemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001703	color vision disorder	HP:0000551	Color vision defect	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001703	color vision disorder	HP:0007641	Dyschromatopsia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001705	pure red-cell aplasia	HP:0012410	Pure red cell aplasia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001711	hepatic encephalopathy	HP:0002480	Hepatic encephalopathy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001712	alexia	HP:0010523	Alexia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001713	inherited aplastic anemia	HP:0004810	Congenital hypoplastic anemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001718	scleritis	HP:0100532	Scleritis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001734	tuberous sclerosis	HP:0009720	Adenoma sebaceum	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001735	paranasal sinus disorder	HP:0000246	Sinusitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001741	hyperparathyroidism	HP:0000843	Hyperparathyroidism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001744	angle-closure glaucoma	HP:0012109	Angle closure glaucoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001746	optic disk drusen	HP:0012426	Optic disc drusen	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001751	cholestasis	HP:0001396	Cholestasis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001754	eclampsia	HP:0100601	Eclampsia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001780	premature ejaculation	HP:0012876	Premature ejaculation	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001787	hepatic infarction	HP:0033135	Hepatic infarction	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001793	excessive tearing	HP:0009926	Epiphora	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001801	staphyloma posticum	HP:0030856	Posterior staphyloma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001803	myringitis bullosa hemorrhagica	HP:6000422	Tympanic membrane bulla	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001822	hypolipoproteinemia	HP:0010981	Hypolipoproteinemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001823	sick sinus syndrome	HP:0011704	Sick sinus syndrome	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001824	polyneuropathy	HP:0001271	Polyneuropathy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001825	squamous papilloma	HP:0031021	Squamous Papilloma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001831	irregular astigmatism	HP:0031792	Irregular astigmatism	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001833	lacrimal duct obstruction	HP:0000579	Nasolacrimal duct obstruction	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001835	facial paralysis	HP:0007209	Facial paralysis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001835	facial paralysis	HP:0010628	Facial palsy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001836	amenorrhea	HP:0000141	Amenorrhea	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001855	rubeosis iridis	HP:0011497	Rubeosis iridis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001867	phaeohyphomycosis	HP:6000031	Phaeohyphomycosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001868	primary angle-closure glaucoma	HP:0012109	Angle closure glaucoma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001876	renal artery atheroma	HP:0031684	Renal artery atherosclerosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001882	bacteriuria	HP:0012461	Bacteriuria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001896	obstructive hydrocephalus	HP:0010953	Noncommunicating hydrocephalus	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001898	optic choroid disorder	HP:0000610	Abnormal choroid morphology	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001909	renal tubular acidosis	HP:0001947	Renal tubular acidosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001910	ochronosis disorder	HP:0030764	Ochronosis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001911	tracheal calcification	HP:0002787	Tracheal calcification	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001913	oligospermia	HP:0000798	Oligozoospermia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001915	orbital cyst	HP:0001144	Orbital cyst	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001919	cystoid macular retinal degeneration	HP:0008028	Cystoid macular degeneration	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001927	pulmonary valve insufficiency	HP:0010444	Pulmonary insufficiency	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001928	suppurative cholangitis	HP:0030987	Suppurative cholangitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001935	neurogenic arthropathy	HP:0002821	Neuropathic arthropathy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001941	blindness (disorder)	HP:0000505	Visual impairment	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001941	blindness (disorder)	HP:0000572	Visual loss	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001941	blindness (disorder)	HP:0000618	Blindness	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001953	pyuria	HP:0012085	Pyuria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001956	capillary leak syndrome	HP:0030005	Capillary leak	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001967	gonadal dysgenesis	HP:0000133	Gonadal dysgenesis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001969	mixed gonadal dysgenesis	HP:0000133	Gonadal dysgenesis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001989	atrophic glossitis	HP:0010298	Smooth tongue	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0001999	primary pulmonary hypertension	HP:0002092	Pulmonary arterial hypertension	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002003	papilledema	HP:0001085	Papilledema	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002012	methylmalonic acidemia	HP:0002912	Methylmalonic acidemia	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002012	methylmalonic acidemia	HP:0012120	Methylmalonic aciduria	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002013	lymphangioma	HP:0000476	Cystic hygroma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002013	lymphangioma	HP:0100764	Lymphangioma	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002017	olivopontocerebellar atrophy	HP:0002542	Olivopontocerebellar atrophy	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002021	gingival disorder	HP:0000704	Periodontitis	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002028	personality disorder	HP:0012075	Personality disorder	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002032	colon carcinoma	HP:0003003	Colon cancer	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
MONDO:0002038	head and neck carcinoma	HP:0012288	Neoplasm of head and neck	semapv:LexicalMatching	skos:closeMatch	Not reviewed by a human
